shipment_id,ship_date,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,promised_transit_days,actual_transit_days,freight_cost_usd
SHP0013226,2024-09-08,PL,VN,DHL-Freight,Sea,913.1,5.62,5462.8,274,0,107.9,32729.8,30,29,1607.22
SHP0009310,2024-07-13,IN,NL,DB Schenker,Sea,2917.9,12.15,13933.0,234,0,83.1,45147.8,31,40,6519.18
SHP0002600,2024-04-27,DE,CN,MaerskX,Rail,983.0,5.26,11963.3,57,0,95.3,10636.28,13,13,3765.54
SHP0019583,2024-05-16,VN,TR,DHL-Freight,Road,569.0,2.02,11975.8,35,0,127.5,7889.32,8,10,2068.77
SHP0016190,2025-01-14,CN,TR,Expeditors,Rail,347.6,1.04,4927.7,349,0,109.1,20633.87,11,10,1101.72
SHP0015161,2024-08-25,US,GB,Kuehne+Nagel,Sea,1227.9,3.44,12357.9,66,0,91.2,62420.69,32,32,3355.96
SHP0018638,2024-09-24,FR,IN,MaerskX,Air,1652.7,9.87,18993.6,171,0,78.7,73197.34,10,8,3585.98
SHP0011194,2024-03-08,DE,GB,DHL-Freight,Sea,2572.5,16.84,10468.5,105,0,113.4,125324.66,30,28,5933.77
SHP0002969,2024-12-31,GB,IN,Kuehne+Nagel,Air,81.9,0.27,2091.9,385,0,87.4,3959.64,5,4,301.32
SHP0006819,2025-02-06,NL,FR,MaerskX,Road,256.2,1.37,17998.0,232,0,116.7,11119.6,11,10,2024.74
SHP0012998,2025-01-23,PL,US,CMA-CGM,Sea,3351.1,11.52,8705.1,486,1,116.3,117512.94,30,30,6861.7
SHP0002304,2024-05-06,GB,DE,DB Schenker,Road,2635.8,14.0,5902.1,21,0,88.7,27758.8,8,12,2769.64
SHP0011854,2024-10-16,FR,VN,DHL-Freight,Rail,1785.0,7.64,10296.6,465,0,95.8,39976.87,16,22,4740.0
SHP0007229,2024-09-21,GB,VN,DB Schenker,Rail,806.7,5.06,2954.7,57,0,91.1,33079.17,13,12,1267.33
SHP0010122,2024-06-19,PL,CN,Expeditors,Road,1807.7,6.31,1630.8,474,0,95.5,11986.25,6,5,2406.34
SHP0009623,2024-07-04,IN,VN,Expeditors,Road,2984.5,13.08,14641.6,482,0,113.1,167796.78,10,9,5766.44
SHP0010692,2024-05-20,DE,TR,Expeditors,Air,1203.9,3.49,3316.9,321,0,117.4,10452.56,4,3,2364.07
SHP0015545,2024-07-15,IN,VN,Kuehne+Nagel,Air,272.4,1.01,12152.6,321,0,96.0,12657.54,8,12,1927.01
SHP0013492,2024-08-30,IN,PL,DB Schenker,Air,3780.4,10.23,13067.1,294,1,83.7,83166.5,6,6,8804.65
SHP0003678,2024-02-23,DE,US,DB Schenker,Air,5661.9,15.74,7378.9,97,0,67.5,216126.77,5,5,9976.07
SHP0014074,2025-04-08,IN,VN,DHL-Freight,Road,1082.9,4.11,12181.5,467,0,84.2,9273.21,9,9,3071.65
SHP0018536,2025-03-24,TR,US,DHL-Freight,Road,2048.8,5.23,10101.8,28,0,86.5,112856.12,10,10,3265.16
SHP0018713,2024-11-28,US,FR,DB Schenker,Sea,558.8,1.57,3469.2,293,0,92.0,3657.63,30,31,1381.33
SHP0010214,2024-01-22,IN,TR,Kuehne+Nagel,Air,125.8,0.64,16537.4,492,0,103.4,1917.68,8,7,2977.03
SHP0011984,2024-02-05,VN,FR,DHL-Freight,Air,482.6,2.31,1902.6,390,0,91.0,14760.09,3,6,784.49
SHP0016829,2025-01-21,NL,FR,CMA-CGM,Rail,766.9,3.07,6074.4,233,0,74.6,30825.09,13,19,1633.37
SHP0017914,2025-05-17,GB,PL,Kuehne+Nagel,Sea,426.7,1.77,7139.5,65,0,96.2,22458.05,30,30,931.56
SHP0008084,2025-05-24,FR,US,MaerskX,Rail,1042.5,2.64,1263.6,155,0,102.3,42658.54,14,14,2118.54
SHP0017921,2024-02-23,IN,GB,Kuehne+Nagel,Rail,801.1,4.27,697.7,472,0,91.2,14043.48,12,12,1635.4
SHP0012734,2025-03-10,TR,DE,MaerskX,Sea,2703.6,12.5,8259.0,499,0,107.9,136869.38,32,31,3568.53
SHP0010514,2025-01-17,CN,VN,DB Schenker,Air,1029.8,4.87,6289.3,473,0,89.9,39937.38,5,5,1651.87
SHP0013064,2024-12-07,NL,FR,DHL-Freight,Road,4039.0,24.39,12606.1,482,0,123.6,200822.88,10,15,4370.28
SHP0010519,2024-08-21,TR,DE,DB Schenker,Rail,1745.2,6.35,12701.6,457,1,108.5,84321.27,15,14,3568.55
SHP0003051,2024-03-30,PL,VN,CMA-CGM,Road,1034.1,4.86,11954.0,273,0,92.7,27402.51,8,7,3661.55
SHP0009465,2024-07-05,FR,US,MaerskX,Rail,915.3,5.69,528.1,434,0,118.4,19579.6,11,10,2086.99
SHP0009865,2025-03-21,NL,IN,DB Schenker,Rail,1422.2,8.49,9989.8,258,0,117.8,66102.69,14,13,4386.19
SHP0016993,2025-05-02,IN,NL,CMA-CGM,Rail,2082.0,8.05,1152.1,73,0,118.6,50377.85,12,12,2707.01
SHP0019251,2025-06-13,PL,GB,Expeditors,Road,897.8,2.36,7434.8,194,0,113.0,18604.71,7,6,2780.38
SHP0010502,2025-05-19,GB,IN,Expeditors,Road,1999.2,8.76,14848.8,286,0,72.6,109282.22,10,10,5027.53
SHP0017695,2025-02-27,DE,IN,Expeditors,Rail,9085.7,26.51,7179.9,145,0,114.7,315458.39,15,14,19157.76
SHP0016914,2024-11-23,PL,CN,DHL-Freight,Road,715.8,2.66,9512.4,262,0,99.1,20325.32,10,8,1834.56
SHP0003000,2024-09-08,TR,NL,Kuehne+Nagel,Sea,1664.2,6.6,1442.8,68,0,94.6,42659.49,29,29,1948.53
SHP0015574,2024-02-20,CN,GB,Expeditors,Sea,728.3,2.14,16571.4,79,0,105.1,15070.0,34,33,2973.25
SHP0002181,2024-04-06,TR,PL,Kuehne+Nagel,Rail,1134.9,4.75,12564.5,431,0,109.5,4789.03,17,16,3156.52
SHP0017574,2024-01-28,TR,US,Expeditors,Air,794.0,3.17,10111.3,355,0,102.1,31865.17,7,6,3019.73
SHP0007368,2024-08-05,PL,CN,DHL-Freight,Rail,897.5,2.32,16159.3,330,0,90.0,32478.47,17,16,3559.03
SHP0004509,2024-12-19,FR,DE,Kuehne+Nagel,Sea,909.5,2.45,11446.8,14,0,113.8,9372.87,32,30,2874.78
SHP0017022,2024-02-01,GB,FR,MaerskX,Rail,1880.9,8.71,8313.1,88,0,96.6,93380.54,16,21,3453.48
SHP0000037,2025-05-06,NL,VN,DHL-Freight,Sea,1994.7,5.49,9739.6,216,0,87.6,46023.88,30,29,3049.86
SHP0014117,2025-02-15,PL,DE,DB Schenker,Road,1641.6,4.59,11506.1,153,0,80.5,52355.47,10,10,2591.35
SHP0017379,2025-05-14,CN,GB,CMA-CGM,Road,2242.3,7.02,10585.8,221,0,100.8,99939.55,8,7,5399.5
SHP0011659,2025-05-30,GB,IN,MaerskX,Rail,321.9,1.45,5710.7,320,0,118.3,19263.46,15,14,1467.93
SHP0004094,2024-12-26,PL,US,DB Schenker,Air,3501.5,10.85,13459.4,195,0,110.1,45600.02,6,9,8713.37
SHP0004636,2025-03-28,GB,CN,DHL-Freight,Sea,423.5,1.53,15608.9,459,0,99.1,9354.22,31,31,2440.41
SHP0012290,2024-10-04,IN,CN,Kuehne+Nagel,Rail,1649.4,4.21,2561.5,344,0,100.5,16536.17,13,13,2514.03
SHP0013263,2024-11-17,IN,VN,Expeditors,Rail,843.0,4.86,5995.5,349,0,111.5,32264.39,14,14,1831.96
SHP0019807,2025-01-09,DE,TR,Expeditors,Road,1125.3,3.49,16658.2,238,0,108.8,64987.31,11,11,5282.53
SHP0007174,2024-09-10,PL,NL,CMA-CGM,Air,984.3,2.73,2546.3,422,0,94.2,26605.29,6,9,2253.97
SHP0001682,2025-06-15,CN,GB,CMA-CGM,Road,1925.2,6.58,15248.2,349,0,95.3,102130.63,9,13,5345.62
SHP0011137,2024-11-20,DE,US,MaerskX,Rail,1493.2,4.16,8062.5,37,0,107.6,87068.39,14,13,3733.92
SHP0007864,2024-03-12,FR,TR,Kuehne+Nagel,Road,897.1,2.67,10980.1,470,0,90.9,9157.26,9,8,2249.15
SHP0013374,2024-06-23,FR,VN,DB Schenker,Air,1963.6,5.29,13762.4,57,0,103.0,95934.71,8,13,4214.15
SHP0002240,2024-03-22,US,TR,MaerskX,Air,1730.3,4.39,13309.2,15,0,79.7,11569.74,7,5,4474.46
SHP0018927,2024-01-02,VN,PL,Expeditors,Rail,1727.4,4.82,5494.7,51,0,125.3,97508.53,13,13,3127.78
SHP0009657,2024-11-23,NL,GB,Kuehne+Nagel,Sea,3099.6,8.14,2367.3,362,0,93.3,88513.06,31,30,3174.12
SHP0008920,2024-09-14,PL,VN,CMA-CGM,Sea,1787.0,9.38,8630.7,101,0,112.3,50116.03,29,28,2891.15
SHP0011298,2025-05-08,GB,FR,Expeditors,Sea,1709.3,9.33,13954.8,337,0,89.0,69778.14,32,31,4792.81
SHP0007737,2024-01-30,TR,VN,DHL-Freight,Road,686.8,2.42,305.0,148,0,112.0,7448.29,7,14,1413.08
SHP0002410,2024-06-17,NL,VN,DB Schenker,Road,2129.4,5.33,1209.8,175,0,88.2,63518.47,6,6,3958.93
SHP0014095,2025-04-22,GB,US,DHL-Freight,Rail,1341.4,3.68,1832.8,457,0,99.3,45957.92,12,12,1648.65
SHP0011356,2024-02-29,FR,CN,CMA-CGM,Road,2461.0,7.88,3279.9,257,0,111.4,57400.13,6,5,3929.8
SHP0006448,2024-05-26,US,VN,DB Schenker,Road,2047.5,7.78,6691.7,44,0,111.1,71688.34,9,9,2643.38
SHP0018095,2024-06-23,GB,TR,MaerskX,Road,1761.8,10.68,9225.0,95,0,97.1,12944.46,10,15,4374.42
SHP0001683,2024-06-18,VN,CN,Expeditors,Road,383.2,1.64,3941.2,264,0,112.2,7196.24,8,7,876.59
SHP0017812,2025-03-20,TR,NL,CMA-CGM,Sea,1767.9,6.62,1561.4,241,0,112.2,33717.72,27,34,2498.19
SHP0002950,2025-01-01,NL,VN,CMA-CGM,Road,1230.1,5.44,12073.7,92,0,90.6,48212.24,10,9,3270.58
SHP0016776,2024-08-24,DE,NL,CMA-CGM,Air,989.2,3.56,4500.4,280,0,114.8,51963.1,7,6,1885.74
SHP0006001,2024-07-02,PL,FR,MaerskX,Sea,652.7,2.07,4060.1,41,0,82.3,18300.29,30,30,1395.8
SHP0001410,2024-01-31,IN,DE,MaerskX,Road,2392.4,10.48,16673.7,327,0,114.7,80688.65,10,12,6933.06
SHP0006374,2024-08-25,VN,US,Expeditors,Rail,220.3,1.24,11240.3,412,1,98.1,10136.91,14,14,1814.66
SHP0016496,2024-01-08,GB,VN,Kuehne+Nagel,Rail,2765.3,8.59,13654.5,440,0,112.5,93527.38,15,15,6968.71
SHP0018483,2024-10-10,FR,NL,DHL-Freight,Rail,1492.2,4.0,8144.4,94,0,93.2,16634.82,13,13,3819.93
SHP0019347,2024-03-19,US,NL,DHL-Freight,Road,654.5,1.83,705.3,342,0,91.4,26310.14,7,6,962.97
SHP0019521,2025-04-29,TR,IN,Expeditors,Rail,1906.7,6.38,7362.6,329,0,98.5,102693.5,14,14,2997.6
SHP0002677,2025-02-04,DE,NL,Expeditors,Air,1395.3,4.23,13825.3,287,0,101.5,48498.25,9,13,3832.12
SHP0011221,2024-03-11,PL,CN,Kuehne+Nagel,Air,1072.4,3.18,5544.4,479,1,96.7,27996.64,5,9,2168.09
SHP0013457,2025-02-16,CN,GB,Kuehne+Nagel,Rail,246.0,1.64,3810.4,383,0,94.1,14482.07,14,14,1011.66
SHP0002588,2024-05-08,VN,US,Kuehne+Nagel,Sea,213.8,1.1,7237.5,194,0,93.0,10553.3,30,31,1583.76
SHP0014906,2024-11-06,TR,FR,Kuehne+Nagel,Rail,765.5,2.42,6792.4,232,0,111.1,6066.92,14,13,2440.67
SHP0014765,2024-08-15,CN,DE,DB Schenker,Rail,2329.8,8.93,1314.8,333,0,105.8,21021.07,12,16,4502.15
SHP0006459,2025-01-07,US,VN,DB Schenker,Rail,117.7,0.48,12562.7,259,0,95.6,2021.51,14,13,1705.94
SHP0005205,2024-06-06,IN,NL,DHL-Freight,Road,1817.5,5.12,8640.0,105,0,103.3,61248.87,7,6,3891.03
SHP0019705,2025-02-02,FR,TR,Kuehne+Nagel,Sea,682.6,2.69,5211.2,442,0,89.0,23411.01,31,31,1904.13
SHP0019054,2024-10-10,IN,CN,CMA-CGM,Air,305.5,1.24,8493.0,322,0,109.4,7686.9,6,5,1500.49
SHP0001161,2025-05-22,GB,US,DB Schenker,Air,2196.7,5.79,4873.0,379,0,75.2,32491.95,6,5,3772.62
SHP0014612,2024-09-03,FR,GB,MaerskX,Sea,497.3,1.96,6960.5,173,0,100.6,16018.15,29,28,1715.73
SHP0001913,2024-09-15,DE,US,Kuehne+Nagel,Air,601.3,3.86,15761.0,51,0,106.7,24295.6,9,8,3543.8
SHP0008837,2025-03-11,GB,TR,CMA-CGM,Sea,2497.8,6.8,17019.0,302,0,105.6,143324.72,33,31,6200.65
SHP0008423,2024-01-17,US,DE,Kuehne+Nagel,Air,1461.7,4.0,17815.4,220,0,96.2,23325.33,8,7,3940.03
SHP0011152,2024-12-28,NL,US,Expeditors,Rail,1732.9,7.27,9615.2,7,0,124.7,95807.35,15,15,4000.49
SHP0001146,2024-10-21,PL,FR,Kuehne+Nagel,Rail,342.7,1.14,18555.7,160,0,108.0,1916.06,16,16,1967.63
SHP0004565,2024-05-05,DE,NL,Expeditors,Rail,596.0,1.93,13484.1,478,0,96.8,4866.05,15,14,2681.62
SHP0000389,2024-03-13,GB,IN,MaerskX,Road,1227.8,4.01,5764.8,383,0,130.5,41284.28,8,7,3351.64
SHP0010521,2024-04-19,IN,PL,CMA-CGM,Rail,2226.7,9.13,14951.5,120,0,103.3,132712.84,16,22,4060.57
SHP0014471,2024-12-11,TR,PL,Expeditors,Rail,2333.8,13.34,8877.1,7,0,90.8,72903.02,15,14,4533.26
SHP0001526,2024-05-01,FR,CN,DHL-Freight,Sea,1259.6,4.01,8437.2,255,0,102.4,66958.77,31,31,2239.13
SHP0010368,2024-10-06,TR,IN,DHL-Freight,Road,2407.3,7.28,13522.8,280,0,99.8,115762.76,7,13,4187.87
SHP0010118,2024-01-23,GB,FR,DB Schenker,Air,285.8,1.26,9314.7,465,0,102.0,2130.78,8,7,959.38
SHP0009917,2025-03-23,TR,GB,MaerskX,Air,649.8,2.66,15747.3,294,0,85.6,19151.57,7,6,3755.4
SHP0006460,2025-01-08,IN,VN,Kuehne+Nagel,Rail,2413.5,9.59,16277.3,73,0,99.6,22788.44,17,16,5767.51
SHP0017869,2025-05-06,GB,CN,DB Schenker,Road,3748.6,11.26,818.0,202,0,108.8,171712.19,5,4,7125.7
SHP0003331,2024-11-24,IN,CN,MaerskX,Road,1402.9,3.8,4928.5,204,0,94.1,55787.92,8,8,3174.99
SHP0008810,2024-08-31,CN,IN,CMA-CGM,Road,598.6,2.65,6146.3,180,0,106.4,25483.72,8,13,1111.78
SHP0017196,2024-01-29,GB,IN,CMA-CGM,Sea,2875.2,9.89,4934.7,153,0,70.5,46614.79,28,28,4896.05
SHP0012510,2025-04-05,US,IN,DB Schenker,Sea,1930.4,11.62,10565.2,252,0,107.9,50340.67,30,30,3628.34
SHP0000609,2024-10-18,DE,US,CMA-CGM,Air,831.3,2.33,4214.5,179,0,97.8,23337.46,8,13,1504.8
SHP0016128,2024-03-14,US,PL,DB Schenker,Road,603.5,1.54,15715.9,42,0,130.4,22491.38,9,8,2617.46
SHP0005161,2024-05-25,US,TR,DHL-Freight,Rail,1733.7,4.97,3183.3,320,0,96.7,97746.52,14,20,3123.07
SHP0014787,2025-02-15,CN,PL,DB Schenker,Rail,591.6,1.54,15578.6,144,0,132.0,8004.85,17,17,2398.76
SHP0001190,2024-01-05,VN,NL,Kuehne+Nagel,Rail,2561.6,7.21,14227.0,497,0,95.7,115199.54,17,16,5079.93
SHP0004437,2024-09-05,PL,VN,Expeditors,Sea,2934.5,11.65,17430.3,147,0,106.7,81885.2,32,31,6921.03
SHP0011513,2024-10-27,NL,FR,CMA-CGM,Road,7216.0,19.38,10437.6,471,0,95.8,204843.64,11,11,9089.63
SHP0015405,2025-05-24,DE,CN,Kuehne+Nagel,Road,1521.4,5.41,11195.6,370,0,91.0,27076.14,9,8,3632.23
SHP0005502,2025-04-18,IN,VN,DHL-Freight,Road,4349.9,27.97,12873.6,1,0,117.9,197960.18,10,8,6043.51
SHP0014360,2024-05-21,US,DE,DHL-Freight,Road,1408.3,4.39,897.0,183,0,103.0,34206.62,6,5,2306.53
SHP0004409,2024-09-10,DE,NL,Expeditors,Rail,,4.6,7441.7,25,0,111.4,68754.85,14,14,2015.59
SHP0016725,2024-04-02,US,CN,DB Schenker,Sea,3130.0,17.45,3559.6,259,0,104.5,110482.58,29,33,4832.77
SHP0015068,2025-06-23,NL,IN,DB Schenker,Air,1310.1,3.4,5880.3,360,0,103.8,74035.94,6,4,3661.79
SHP0002979,2024-03-21,FR,TR,Kuehne+Nagel,Sea,530.6,2.44,11643.5,382,0,98.7,25170.05,32,31,2828.86
SHP0009816,2024-08-11,CN,TR,Kuehne+Nagel,Air,4667.8,12.11,5836.3,67,0,109.5,112561.59,5,5,5044.43
SHP0007187,2025-03-12,VN,CN,MaerskX,Rail,608.4,2.5,1987.1,398,0,91.3,22825.82,13,12,1225.4
SHP0015328,2024-02-20,FR,NL,MaerskX,Rail,2379.4,9.76,7290.0,499,0,107.3,72800.52,13,13,5652.89
SHP0009359,2024-09-09,DE,GB,MaerskX,Road,366.5,1.15,3271.5,155,0,108.5,15487.06,6,5,1075.99
SHP0003179,2024-12-14,US,IN,CMA-CGM,Road,2196.6,6.39,9788.2,242,1,71.9,73156.29,10,12,3846.13
SHP0019105,2025-03-20,CN,US,DHL-Freight,Sea,641.7,3.32,4848.4,253,0,95.2,2785.28,29,36,1714.55
SHP0000374,2024-11-11,FR,GB,Expeditors,Sea,3909.3,16.07,3540.9,373,0,98.1,30926.32,28,27,4118.82
SHP0019634,2024-10-25,VN,PL,Expeditors,Road,700.4,2.07,15484.6,324,0,92.2,41498.69,9,9,1870.2
SHP0017803,2024-10-01,VN,FR,Expeditors,Road,678.5,2.29,993.5,434,0,100.2,21145.49,6,5,968.28
SHP0014870,2024-01-25,CN,IN,Kuehne+Nagel,Road,1506.3,6.85,18214.3,55,0,98.4,45884.39,11,10,3124.32
SHP0006172,2024-01-20,IN,US,CMA-CGM,Air,2561.4,7.66,18080.6,130,0,92.4,75154.06,10,12,4255.55
SHP0012282,2025-04-03,TR,GB,DB Schenker,Sea,839.8,5.47,13877.9,493,0,110.1,25676.74,32,32,3533.16
SHP0019182,2024-03-13,DE,GB,MaerskX,Sea,2492.5,7.27,10093.1,448,0,118.1,106106.9,32,31,5791.59
SHP0006676,2024-02-29,DE,US,DHL-Freight,Air,69.7,0.29,4829.4,285,0,107.4,3981.05,5,4,664.04
SHP0005477,2024-10-13,CN,NL,CMA-CGM,Air,756.0,2.05,7007.4,214,0,100.7,28752.82,7,6,1713.54
SHP0006785,2024-12-17,IN,TR,DHL-Freight,Road,1233.1,5.8,18775.4,32,0,99.4,25147.2,11,10,3122.15
SHP0005618,2025-06-02,IN,DE,Kuehne+Nagel,Air,1617.6,4.24,11005.8,492,0,75.7,54044.73,6,6,3822.37
SHP0011982,2024-03-21,TR,GB,MaerskX,Road,747.7,2.27,10022.6,253,0,106.7,26468.19,9,9,1895.2
SHP0014751,2024-11-17,CN,VN,DB Schenker,Sea,544.0,1.45,7464.3,116,0,93.8,18145.56,30,29,1038.53
SHP0000922,2024-07-24,DE,GB,DHL-Freight,Air,407.9,1.41,7085.1,499,0,104.8,12017.32,4,3,1367.03
SHP0010395,2025-03-27,CN,VN,CMA-CGM,Air,2468.6,13.68,1032.5,77,0,101.7,74263.23,5,5,3577.79
SHP0009797,2024-05-09,US,VN,Expeditors,Air,1728.8,6.38,12379.0,374,0,111.7,84136.22,5,4,3902.25
SHP0019784,2024-01-12,PL,FR,Kuehne+Nagel,Air,659.8,3.28,14605.4,270,0,97.8,19844.16,8,7,2851.57
SHP0016422,2024-11-17,PL,FR,Kuehne+Nagel,Sea,634.7,3.67,8878.4,109,0,87.8,27525.05,31,31,1851.71
SHP0011535,2024-01-25,DE,PL,DB Schenker,Sea,1116.5,3.1,6676.5,188,0,92.3,27965.19,30,35,2536.35
SHP0011975,2024-09-16,FR,US,Expeditors,Rail,234.2,0.76,1263.6,119,0,92.0,11719.85,12,10,330.46
SHP0013338,2025-06-01,NL,IN,Kuehne+Nagel,Air,671.3,2.42,18444.4,79,0,92.4,22248.79,9,9,2138.56
SHP0007461,2024-04-03,US,VN,DHL-Freight,Road,743.5,2.15,12122.7,498,0,115.1,36428.19,8,7,2737.52
SHP0008651,2024-04-02,TR,IN,Kuehne+Nagel,Air,785.6,1.98,11156.7,176,0,85.0,30982.35,7,7,2590.41
SHP0007219,2024-04-15,DE,PL,Kuehne+Nagel,Air,1268.4,3.99,15241.9,213,0,118.2,26902.57,8,7,3513.82
SHP0014737,2024-06-04,DE,CN,CMA-CGM,Sea,691.9,1.79,12320.6,303,0,97.8,19611.37,31,36,3183.05
SHP0009425,2025-02-02,GB,DE,MaerskX,Air,1293.1,3.52,17909.5,6,0,86.4,8656.32,9,8,3605.05
SHP0011493,2025-05-03,TR,FR,DHL-Freight,Air,1260.3,6.36,4372.3,282,0,103.4,34964.24,5,4,3323.44
SHP0008276,2024-08-02,IN,NL,DHL-Freight,Sea,1585.3,4.82,13159.1,136,0,107.8,14483.43,31,31,3124.33
SHP0003733,2025-05-12,TR,DE,CMA-CGM,Rail,762.0,4.2,17224.3,453,0,110.0,10327.92,17,20,2323.96
SHP0010969,2024-08-12,TR,US,DB Schenker,Rail,114.6,0.7,11449.4,160,0,95.3,3356.74,14,13,1522.72
SHP0016689,2025-04-14,FR,VN,MaerskX,Road,2477.3,6.88,1949.1,269,1,76.0,70512.6,8,7,3888.34
SHP0004251,2024-07-15,DE,VN,DHL-Freight,Air,1548.5,7.32,6185.6,440,0,107.6,89656.62,8,8,2700.81
SHP0015281,2025-01-11,PL,IN,DHL-Freight,Rail,4532.1,21.66,2721.3,437,0,96.3,41911.99,11,11,5780.35
SHP0007117,2024-06-01,PL,GB,Kuehne+Nagel,Air,271.7,0.7,7005.3,159,0,99.2,8031.37,6,5,1592.19
SHP0016138,2024-04-15,IN,NL,DB Schenker,Road,1959.9,10.06,10974.6,65,0,96.6,57130.84,10,9,4002.14
SHP0004191,2024-12-07,US,PL,DHL-Freight,Road,1012.0,3.06,15275.8,314,0,90.1,48656.98,8,6,4562.57
SHP0013265,2025-05-24,GB,CN,DB Schenker,Road,1711.2,9.71,2696.1,436,0,94.7,75212.75,6,6,2187.3
SHP0011049,2024-12-29,VN,DE,MaerskX,Road,733.4,2.13,11708.4,177,0,100.7,32988.53,7,6,3348.92
SHP0003636,2024-06-01,DE,VN,MaerskX,Sea,105.9,0.68,16325.8,276,0,95.7,5594.43,31,32,1094.87
SHP0009669,2025-05-31,IN,NL,DHL-Freight,Sea,2291.0,7.3,11730.3,351,0,116.3,56999.81,30,36,6169.75
SHP0004933,2024-04-13,TR,NL,DB Schenker,Sea,2779.9,10.74,11873.9,285,0,88.3,46139.08,31,31,6666.91
SHP0017557,2025-01-14,GB,DE,Expeditors,Rail,296.5,1.05,15295.3,220,0,98.6,2141.17,13,12,1515.41
SHP0015576,2025-03-07,PL,IN,Expeditors,Rail,3602.2,20.45,10255.1,356,0,102.3,96477.17,16,16,8747.45
SHP0008953,2024-08-08,IN,CN,MaerskX,Air,1123.2,3.04,6290.5,352,0,92.7,64437.33,8,7,2290.44
SHP0002412,2024-05-28,DE,CN,CMA-CGM,Rail,589.2,3.08,14418.4,78,0,91.3,14489.9,15,14,2609.88
SHP0015839,2024-03-16,TR,PL,DB Schenker,Sea,2461.5,6.78,1979.1,168,0,97.0,113439.83,27,26,3296.81
SHP0010621,2024-02-16,NL,TR,MaerskX,Road,2240.8,11.21,12380.5,239,0,86.5,73857.17,10,9,5397.23
SHP0001298,2024-05-31,US,FR,Kuehne+Nagel,Rail,852.8,3.09,14700.0,199,0,101.3,6876.01,17,16,2324.43
SHP0014531,2025-04-20,TR,IN,DB Schenker,Road,4111.7,13.51,17636.4,367,0,99.4,217237.49,10,10,8444.67
SHP0017170,2024-02-26,IN,PL,CMA-CGM,Air,6675.7,19.42,5031.8,166,0,110.5,304158.63,5,10,7827.64
SHP0001618,2024-09-08,TR,DE,Expeditors,Rail,1937.2,9.35,9651.5,2,0,93.6,36853.43,13,13,4109.52
SHP0016583,2025-03-09,US,VN,Kuehne+Nagel,Sea,1391.2,7.38,18472.3,294,0,104.7,41796.28,32,32,3369.06
SHP0012272,2024-09-30,TR,FR,MaerskX,Sea,1928.3,8.89,717.6,434,0,112.1,47532.26,27,27,2535.9
SHP0010016,2024-06-08,PL,US,Expeditors,Road,1303.5,3.38,2769.8,323,0,115.1,66333.64,7,6,2850.72
SHP0010949,2025-06-03,NL,FR,MaerskX,Sea,1834.3,10.84,12218.2,410,0,98.4,74623.09,31,29,4672.03
SHP0015809,2024-09-19,US,IN,MaerskX,Air,1741.3,4.7,981.0,83,0,81.2,59684.93,6,12,3582.6
SHP0000615,2024-08-03,US,IN,Kuehne+Nagel,Rail,2047.3,6.66,11090.8,1,0,87.7,10796.48,14,13,4548.02
SHP0014778,2025-04-21,US,CN,MaerskX,Road,4066.8,18.53,18079.6,235,0,95.9,184445.93,11,10,4715.79
SHP0002951,2024-08-06,FR,VN,MaerskX,Sea,631.9,1.68,18523.3,171,0,83.0,17464.98,33,32,3569.62
SHP0013621,2024-06-06,CN,IN,Expeditors,Air,1090.9,5.84,1526.5,305,0,110.8,64075.93,4,3,1607.72
SHP0019231,2024-07-27,GB,VN,Kuehne+Nagel,Air,1163.0,3.46,12421.3,261,0,91.3,44067.75,6,5,3442.21
SHP0004344,2024-05-29,NL,US,MaerskX,Sea,2632.1,11.82,8256.4,222,0,108.4,78209.62,31,30,4607.37
SHP0001013,2024-06-27,CN,US,Kuehne+Nagel,Air,430.1,1.86,14116.9,143,0,105.3,10230.3,9,9,1778.45
SHP0000118,2024-12-30,VN,FR,MaerskX,Road,5314.2,28.92,13269.2,309,0,87.3,154233.89,9,11,10850.35
SHP0001638,2025-03-25,TR,US,Expeditors,Air,627.7,1.98,438.5,176,0,83.1,19158.19,4,3,956.31
SHP0019819,2025-05-05,US,TR,MaerskX,Rail,251.3,0.76,2851.8,202,0,91.1,2686.05,14,13,827.18
SHP0014203,2025-05-10,GB,FR,CMA-CGM,Road,237.8,0.95,16989.6,473,0,103.7,2271.66,13,20,1478.02
SHP0009940,2024-04-18,VN,NL,DHL-Freight,Sea,2594.7,14.1,1707.9,489,0,97.3,128432.68,29,35,3610.74
SHP0006851,2025-02-22,NL,IN,MaerskX,Road,838.5,3.45,322.1,295,0,91.5,6356.8,6,4,1892.66
SHP0007127,2024-11-21,PL,VN,DB Schenker,Sea,2654.8,6.71,16018.3,353,0,110.0,118499.41,32,31,5153.56
SHP0007331,2024-05-25,VN,PL,MaerskX,Rail,1653.9,5.59,4929.1,432,0,92.5,55399.86,13,13,3452.68
SHP0003631,2024-10-07,PL,DE,Expeditors,Road,1495.2,4.57,14401.3,314,0,92.4,35138.95,8,7,4133.85
SHP0008333,2025-05-07,PL,GB,Expeditors,Rail,399.3,1.15,18339.2,306,0,100.1,1893.02,19,18,3061.67
SHP0013825,2024-03-24,NL,US,DB Schenker,Air,817.9,2.05,9616.9,184,0,95.2,29566.18,7,7,2714.79
